article;name;product_type;country;price_actual;price_loyalty;url;popularity_coefficient;description;application
19000222474;KOKUBO угольный;ароматический концентрат;Япония;513;205;https://goldapple.ru/19000222474-ugol-nyj;3.0;Гранулированный дезодорант для борьбы с неприятными запахами используется дезодорирования гостиных, прихожих, туалетов, спален, туалетов для домашних животных. Парфюм из шарика медленно испаряется и мощно дезодорирует помещение, придавая ему легкий или ненавязчивый запах. Эффект длится 2-3 месяца (в зависимости от среды использования).;Снимите крышку, оторвите алюминиевую пленку. (Будьте осторожны, чтобы не пролить содержимое). Плотно закройте крышку, поместите продукт на устойчивую поверхность.
99000107247;MAISON BERGER PARIS Air pure;ароматический концентрат;Франция;3690;3321;https://goldapple.ru/99000107247-air-pure;;Откройте для себя ароматический концентрат для лампы Берже «Нейтральный» от бренда Maison Berger Paris. Аромат «Нейтральный» необходим для каждого дома, ведь он очищает воздух, не ароматизируя его. Он также позволяет регулировать интенсивность вашего аромата для дома при совместном использовании и применяется для очистки горелки в перерыве между сменой ароматов: «Нейтральный» оптимизирует работу горелки и продлевает срок ее службы. Жидкость для лампы Берже объемом 500 мл обеспечивает длительное и равномерное распространение аромата. Одного сменного ароматизатора для дома 0,5 л хватит на 20 часов использования лампы, а 20 минут работы лампы достаточно, чтобы обеспечить несколько часов свежести в небольшом помещении.;Наполните лампу Берже на 2/3 ароматом. Вставьте горелку и закройте лампу пламегасителем. Подождите 20 минут, чтобы фитиль пропитался ароматом. Зажгите горелку и подождите 2 минуты. Задуйте пламя. Оденьте защитную оправу. Ваша лампа работает, и аромат начинает распространяться по комнате. Чтобы погасить лампу, закройте горелку пламегасителем. Для смены аромата в лампе или снижения насыщенности ароматической композиции используйте нейтральный наполнитель для лампы Берже.
