article;name;product_type;country;price_actual;price_loyalty;url;popularity_coefficient;description;application
99000037936;BY KAORI Africa;пена для ванн;;1790;990;https://goldapple.ru/99000037936-africa;0.6;Жидкая пена для ванны моментально наполняет воду множеством ароматных пузырьков и помогает расслабиться после рабочего дня. Густая и мягкая пена, напоминающая безе или взбитые сливки, окутывает вас нежным облаком, создавая вокруг деликатную парфюмированную дымку.  В составе природные экстракты грейпфрута, апельсина и манго, благодаря которым кожа сохраняет свою упругость и эластичность.  Масло сладкого миндаля и ниацинамид работают на мягкость и напитанность.;При наполнении ванны добавьте в воду 2-3 колпачка пены или вспеньте небольшое ее количество в руках под струей воды.  Рекомендуемая продолжительность принятия ванн — 15-30 минут при температуре воды — 36-38°С. После принятия ванны ополоснитесь водой.
99000037935;BY KAORI Lime Basil;пена для ванн;;1790;990;https://goldapple.ru/99000037935-lime-basil;;Жидкая пена для ванны моментально наполняет воду множеством ароматных пузырьков и помогает расслабиться после рабочего дня. Густая и мягкая пена, напоминающая безе или взбитые сливки, окутывает вас нежным облаком, создавая вокруг деликатную парфюмированную дымку.  В составе природные экстракты грейпфрута, апельсина и манго, благодаря которым кожа сохраняет свою упругость и эластичность.  Масло сладкого миндаля и ниацинамид работают на мягкость и напитанность.;При наполнении ванны добавьте в воду 2-3 колпачка пены или вспеньте небольшое ее количество в руках под струей воды.  Рекомендуемая продолжительность принятия ванн — 15-30 минут при температуре воды — 36-38°С. После принятия ванны ополоснитесь водой.
