article;name;product_type;country;price_actual;price_loyalty;url;popularity_coefficient;description;application
19000307132;MAKE SENSE Sense of Freshness mini;мусс для тела;Россия;465;302;https://goldapple.ru/19000307132-sense-of-freshness;25.92;Коллекция 'Sense of Freshness' окутает вас свежестью и легкостью.  Бергамот создает ощущение невероятной энергии. Ирис придает коллекции ноту роскоши и неповторимости. Мандарин наполняет нежными и сладкими нотками. Нероли создает атмосферу влюбленности, оставаясь в памяти надолго.  Нежный мусс для душа из коллекции 'Sense of Freshness' бережно очищает, делает кожу нежной и шелковистой.;Перед использованием встряхните баллон.  Смочите кожу водой.  Держа баллон вертикально, выдавите пену на ладонь или мочалку.  Равномерно нанесите пену на кожу.  Помассируйте легкими круговыми движениями и смойте водой.
19000456296;EMI Shine;мусс для тела;Россия;550;495;https://goldapple.ru/19000456296-shine;;Питательное суфле для кожи. Активные компоненты в составе подобраны и сбалансированы для максимального воздействия на обезвоженную, сухую, подверженную шелушениям и нуждающуюся в постоянном питании кожу. Пролонгированный эффект от применения позволяет использовать продукт 1–2 раза в день, в зависимости от состояния кожи. Продукт имеет неплотную пружинистую текстуру, комфортно наносится и хорошо распределяется по коже, быстро впитывается, не оставляя жирных следов.  Активные компоненты: Экстракт земляники Экстракт брусники Экстракт женьшеня Витамин Е Пантенол  Отдушка: Клубничное шампанское. Верхние ноты: сочная клубника. Ноты сердца: спелый виноград, красные ягоды, легкий розовый шлейф и чуть-чуть игристое.  Базовые ноты: терпкий жженый сахар.;Нанести небольшое количество на чистую сухую кожу, распределить массажными движениями до полного впитывания.
