article;name;product_type;country;price_actual;price_loyalty;url;popularity_coefficient;description;application
19000106785;VILLERMO УДОВОЕ ДЕРЕВО, куб;600 мл;Россия;4879;4244;https://goldapple.ru/19000106785-udovoe-derevo-kub;;Ароматическая свеча VILLERMO PREMIUM сделана вручную из 100%-ного натурального соевого воска. Соевый воск производится из соевого масла и обладает сильнейшей ароматической отдачей как в твердом, так и плавленом состоянии, в отличие от кокосового воска или парафина. Ароматическое масло в тандеме с соевым воском наполнит вашу комнату прекрасным, ярким ароматом и создаст приятную атмосферу в доме. Глубокий дымный, смолистый аромат «Удовое дерево» обладает расслабляющим и успокаивающим эффектом. В нем строгость и красота уда с нотами пачули и грейпфрута. Аромасвеча в стеклянной кубической банке имеет хлопковый фитиль. Он ярче и дольше горит, может приятно потрескивать при горении, создавая уют в доме. Крышка из натурального бука обработана специальным маслом. Аромасвеча с хлопковым фитилем от VILLERMO PREMIUM – это подарок со вкусом и ароматом.  Высота банки 11 см, длина и ширина 10 см. Объем 600 мл – примерно 120 часов горения. Ароматические свечи можно использовать для медитации, ароматизации помещения или для домашнего декора. Также ароматическую свечу можно использовать как массажную: соевый воск подходит в качестве теплого масла для массажа.;Ароматические свечи можно использовать для медитации, ароматизации помещения или для домашнего декора.  Также ароматическую свечу можно использовать как массажную: соевый воск подходит в качестве теплого масла для массажа.
19000099048;CASA LEGGERA Cappuccino;600 мл;;4900;4165;https://goldapple.ru/19000099048-cappuccino;;Ароматическая свеча Cappuccino - это аромат кофе и взбитого горячего молока с нотами ванили, пралине и миндаля. Теплый и сладкий, легкий и бодрящий. Время горения не менее 100 часов. Оптимальная Температура хранения от +10 до +25 °С.;"Подрезать фитиль при каждом использовании, так свеча не будет ""коптить"". Оптимальная высота фитиля 5мм. Тушить свечу крышкой. Не оставлять свечу без присмотра Держать подальше от солнечных лучей"
19000099049;CASA LEGGERA Luciano;600 мл;;4900;4165;https://goldapple.ru/19000099049-luciano;;Ароматическая свеча Luciano - сочетание пряного шафрана и цветов жасмина, которые окружены минеральными янтарными тонами тёплой амбры, умеренными бальзамическими, освежающими аккордами пихтового бальзама, лёгкими ароматами зелени и древесными ароматами кедра. Время горения не менее 100 часов. Оптимальная Температура хранения от +10 до +25 °С.;"Подрезать фитиль при каждом использовании, так свеча не будет ""коптить"". Оптимальная высота фитиля 5мм. - Тушить свечу крышкой. - Не оставлять свечу без присмотра - Держать подальше от солнечных лучей"
